,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed,distance_1,ego_speed_1,d_diff_1,s_diff_1,distance_2,ego_speed_2,d_diff_2,s_diff_2,distance_3,ego_speed_3,d_diff_3,s_diff_3,distance_4,ego_speed_4,d_diff_4,s_diff_4,distance_5,ego_speed_5,d_diff_5,s_diff_5
5891,scene-0038,1532400354797333,1532400355637791,42d6c29a6b674264b1ae7ad8c3bda4a7,1ada8528bc0844d8b557f33c20faed3a,"[921.612, 700.332, 0.0]","[926.083, 727.352, 0.873]",27.401999999999997,-68.9,28.78,92,0,122,0,29.07,99.0,28.78,-71.598,0.0,99.0,28.7,-71.598,0.08000000000000185,27.804000000000002,28.7,-0.4020000000000046,0.08000000000000185,99.0,28.68,-71.598,0.10000000000000142,27.756999999999998,28.68,-0.3550000000000004,0.10000000000000142
5892,scene-0038,1532400355197130,1532400356137757,vehicle_info,029a6b83ae1a42cbbf775fd77415745f,"[920.897, 703.504, 0.0]","[920.897, 703.504, 0.0]",99.0,-65.6,29.07,122,0,122,0,29.55,27.401999999999997,28.78,71.598,0.28999999999999915,99.0,28.78,0.0,0.28999999999999915,99.0,28.7,0.0,0.370000000000001,27.804000000000002,28.7,71.196,0.370000000000001,99.0,28.68,0.0,0.39000000000000057
5893,scene-0038,1532400355197130,1532400356137757,42d6c29a6b674264b1ae7ad8c3bda4a7,b6f4c076fbcb43ab81f32e631f307f0f,"[920.897, 703.504, 0.0]","[927.962, 730.954, 0.883]",28.359,-65.6,29.07,122,0,122,0,29.55,99.0,29.07,-70.64099999999999,0.0,27.401999999999997,28.78,0.9570000000000043,0.28999999999999915,99.0,28.78,-70.64099999999999,0.28999999999999915,99.0,28.7,-70.64099999999999,0.370000000000001,27.804000000000002,28.7,0.5549999999999997,0.370000000000001
5894,scene-0038,1532400355696997,1532400356637340,42d6c29a6b674264b1ae7ad8c3bda4a7,2bafe9d2aa1b4a4aabbcfd0d640a2054,"[920.511, 707.527, 0.0]","[930.187, 734.675, 0.893]",28.835,-67.8,29.55,122,0,122,0,29.91,28.359,29.07,0.4759999999999991,0.4800000000000004,99.0,29.07,-70.16499999999999,0.4800000000000004,27.401999999999997,28.78,1.4330000000000034,0.7699999999999996,99.0,28.78,-70.16499999999999,0.7699999999999996,99.0,28.7,-70.16499999999999,0.8500000000000014
5895,scene-0038,1532400355696997,1532400356637340,vehicle_info,eb5ea93bd45246329e50a6d7a93e3832,"[920.511, 707.527, 0.0]","[920.511, 707.527, 0.0]",99.0,-67.8,29.55,122,0,122,0,29.91,28.835,29.55,70.16499999999999,0.0,28.359,29.07,70.64099999999999,0.4800000000000004,99.0,29.07,0.0,0.4800000000000004,27.401999999999997,28.78,71.598,0.7699999999999996,99.0,28.78,0.0,0.7699999999999996
5896,scene-0038,1532400356197461,1532400357137791,42d6c29a6b674264b1ae7ad8c3bda4a7,3a7b436bd2b640c583f487925cfb543b,"[920.624, 711.589, 0.0]","[932.579, 738.29, 0.903]",29.269000000000002,-66.5,29.91,122,0,122,0,30.34,99.0,29.55,-69.731,0.35999999999999943,28.835,29.55,0.43400000000000105,0.35999999999999943,28.359,29.07,0.9100000000000001,0.8399999999999999,99.0,29.07,-69.731,0.8399999999999999,27.401999999999997,28.78,1.8670000000000044,1.129999999999999
5897,scene-0038,1532400356197461,1532400357137791,vehicle_info,5bb77a2ff3d44094b691ba239cbab83a,"[920.624, 711.589, 0.0]","[920.624, 711.589, 0.0]",99.0,-66.5,29.91,122,0,122,0,30.34,29.269000000000002,29.91,69.731,0.0,99.0,29.55,0.0,0.35999999999999943,28.835,29.55,70.16499999999999,0.35999999999999943,28.359,29.07,70.64099999999999,0.8399999999999999,99.0,29.07,0.0,0.8399999999999999
5898,scene-0038,1532400356698430,1532400357636850,vehicle_info,50d37bbac9f84f70bc2221d28bf7fee3,"[921.234, 715.692, 0.0]","[921.234, 715.692, 0.0]",99.0,-57.7,30.34,122,0,122,0,30.68,99.0,29.91,0.0,0.4299999999999997,29.269000000000002,29.91,69.731,0.4299999999999997,99.0,29.55,0.0,0.7899999999999991,28.835,29.55,70.16499999999999,0.7899999999999991,28.359,29.07,70.64099999999999,1.2699999999999996
5899,scene-0038,1532400356698430,1532400357636850,42d6c29a6b674264b1ae7ad8c3bda4a7,1c43f6da78b04ff399163983ad84c469,"[921.234, 715.692, 0.0]","[935.107, 742.108, 0.913]",29.851,-57.7,30.34,122,0,122,0,30.68,99.0,30.34,-69.149,0.0,99.0,29.91,-69.149,0.4299999999999997,29.269000000000002,29.91,0.5819999999999972,0.4299999999999997,99.0,29.55,-69.149,0.7899999999999991,28.835,29.55,1.0159999999999982,0.7899999999999991
5900,scene-0038,1532400357198858,1532400358136819,42d6c29a6b674264b1ae7ad8c3bda4a7,baa4dd29082a4c5fbabf28ff2cc5f455,"[922.372, 719.744, 0.0]","[937.778, 745.713, 0.903]",30.209,-27.0,30.68,122,0,122,0,31.18,29.851,30.34,0.35800000000000054,0.33999999999999986,99.0,30.34,-68.791,0.33999999999999986,99.0,29.91,-68.791,0.7699999999999996,29.269000000000002,29.91,0.9399999999999977,0.7699999999999996,99.0,29.55,-68.791,1.129999999999999
5901,scene-0038,1532400357198858,1532400358136819,vehicle_info,124b2bf95a634996811d0043c9fb7b89,"[922.372, 719.744, 0.0]","[922.372, 719.744, 0.0]",99.0,-27.0,30.68,122,0,122,0,31.18,30.209,30.68,68.791,0.0,29.851,30.34,69.149,0.33999999999999986,99.0,30.34,0.0,0.33999999999999986,99.0,29.91,0.0,0.7699999999999996,29.269000000000002,29.91,69.731,0.7699999999999996
5902,scene-0038,1532400357698745,1532400358637081,vehicle_info,d5ad6fac138744c0b7cadc62843cb9be,"[923.991, 723.661, 0.0]","[923.991, 723.661, 0.0]",99.0,-9.1,31.18,122,0,122,0,31.61,99.0,30.68,0.0,0.5,30.209,30.68,68.791,0.5,29.851,30.34,69.149,0.8399999999999999,99.0,30.34,0.0,0.8399999999999999,99.0,29.91,0.0,1.2699999999999996
5903,scene-0038,1532400357698745,1532400358637081,42d6c29a6b674264b1ae7ad8c3bda4a7,b108ec915727473bb8ca0661bc819746,"[923.991, 723.661, 0.0]","[940.574, 749.222, 0.893]",30.483,-9.1,31.18,122,0,122,0,31.61,99.0,31.18,-68.517,0.0,99.0,30.68,-68.517,0.5,30.209,30.68,0.2740000000000009,0.5,29.851,30.34,0.6320000000000014,0.8399999999999999,99.0,30.34,-68.517,0.8399999999999999
5904,scene-0038,1532400358198074,1532400359137534,42d6c29a6b674264b1ae7ad8c3bda4a7,93596a2a62664f679f0a4d0700d5e614,"[926.038, 727.467, 0.0]","[943.49, 752.631, 0.883]",30.636999999999997,-6.1,31.61,122,0,68,0,32.05,30.483,31.18,0.15399999999999636,0.4299999999999997,99.0,31.18,-68.363,0.4299999999999997,99.0,30.68,-68.363,0.9299999999999997,30.209,30.68,0.42799999999999727,0.9299999999999997,29.851,30.34,0.7859999999999978,1.2699999999999996
5905,scene-0038,1532400358198074,1532400359137534,vehicle_info,5f1decb5ab4f4691960becd0ddb6d454,"[926.038, 727.467, 0.0]","[926.038, 727.467, 0.0]",99.0,-6.1,31.61,122,0,68,0,32.05,30.636999999999997,31.61,68.363,0.0,30.483,31.18,68.517,0.4299999999999997,99.0,31.18,0.0,0.4299999999999997,99.0,30.68,0.0,0.9299999999999997,30.209,30.68,68.791,0.9299999999999997
5906,scene-0038,1532400358697979,1532400359137534,42d6c29a6b674264b1ae7ad8c3bda4a7,8f762dae5de04d06b34336d9df6a5cd2,"[928.312, 731.188, 0.0]","[946.609, 755.747, 0.873]",30.638,-6.1,31.61,122,0,68,0,32.05,99.0,31.61,-68.362,0.0,30.636999999999997,31.61,0.0010000000000047748,0.0,30.483,31.18,0.15500000000000114,0.4299999999999997,99.0,31.18,-68.362,0.4299999999999997,99.0,30.68,-68.362,0.9299999999999997
5907,scene-0038,1532400358697979,1532400359137534,vehicle_info,10ec5f51c91d43d98b7bfc1f3c65183f,"[928.312, 731.188, 0.0]","[928.312, 731.188, 0.0]",99.0,-6.1,31.61,122,0,68,0,32.05,30.638,31.61,68.362,0.0,99.0,31.61,0.0,0.0,30.636999999999997,31.61,68.363,0.0,30.483,31.18,68.517,0.4299999999999997,99.0,31.18,0.0,0.4299999999999997
5946,scene-0039,1532400515697184,1532400516137323,53e005e24d204f0c95a6c2e9182c6a8b,1e5afad983c1446394189c7e88213f3a,"[341.009, 1020.137, 0.0]","[314.67, 957.675, 0.767]",67.793,-0.7,35.02,299,0,239,0,36.82,68.59100000000001,33.32,-0.7980000000000018,1.7000000000000028,99.0,33.32,-31.206999999999994,1.7000000000000028,99.0,31.73,-31.206999999999994,3.2900000000000027,99.0,29.43,-31.206999999999994,5.590000000000003,99.0,26.77,-31.206999999999994,8.250000000000004
5947,scene-0039,1532400515697184,1532400516137323,vehicle_info,7c8ce823cc374a8f9376df6d8f0fed89,"[341.009, 1020.137, 0.0]","[341.009, 1020.137, 0.0]",99.0,-0.7,35.02,299,0,239,0,36.82,67.793,35.02,31.206999999999994,0.0,68.59100000000001,33.32,30.408999999999992,1.7000000000000028,99.0,33.32,0.0,1.7000000000000028,99.0,31.73,0.0,3.2900000000000027,99.0,29.43,0.0,5.590000000000003
5951,scene-0039,1532400516197078,1532400516636615,vehicle_info,d7f3a1ff633c493a87a94ab0b39a14a7,"[339.115, 1015.661, 0.0]","[339.115, 1015.661, 0.0]",99.0,0.0,36.82,239,0,312,0,38.48,99.0,35.02,0.0,1.7999999999999972,67.793,35.02,31.206999999999994,1.7999999999999972,68.59100000000001,33.32,30.408999999999992,3.5,99.0,33.32,0.0,3.5,99.0,31.73,0.0,5.09
5954,scene-0039,1532400516197078,1532400516636615,53e005e24d204f0c95a6c2e9182c6a8b,4bc95663300242b384d17958a95b23d6,"[339.115, 1015.661, 0.0]","[312.908, 953.654, 0.767]",67.322,0.0,36.82,239,0,312,0,38.48,99.0,36.82,-31.677999999999997,0.0,99.0,35.02,-31.677999999999997,1.7999999999999972,67.793,35.02,-0.47100000000000364,1.7999999999999972,68.59100000000001,33.32,-1.2690000000000055,3.5,99.0,33.32,-31.677999999999997,3.5
5958,scene-0039,1532400516697507,1532400517136263,53e005e24d204f0c95a6c2e9182c6a8b,3d9c2dab17254b1a860e5eaadaaab82e,"[337.089, 1010.891, 0.0]","[311.217, 949.798, 0.767]",66.35,0.0,38.48,312,0,210,0,40.22,67.322,36.82,-0.9720000000000084,1.6599999999999966,99.0,36.82,-32.650000000000006,1.6599999999999966,99.0,35.02,-32.650000000000006,3.4599999999999937,67.793,35.02,-1.443000000000012,3.4599999999999937,68.59100000000001,33.32,-2.241000000000014,5.159999999999997
5959,scene-0039,1532400516697507,1532400517136263,vehicle_info,4735f59f08ee4bff93c237f4df39453a,"[337.089, 1010.891, 0.0]","[337.089, 1010.891, 0.0]",99.0,0.0,38.48,312,0,210,0,40.22,66.35,38.48,32.650000000000006,0.0,67.322,36.82,31.677999999999997,1.6599999999999966,99.0,36.82,0.0,1.6599999999999966,99.0,35.02,0.0,3.4599999999999937,67.793,35.02,31.206999999999994,3.4599999999999937
5967,scene-0039,1532400517298013,1532400517636581,vehicle_info,f20177ef6307471083339ad1a6766e2a,"[334.525, 1004.876, 0.0]","[334.525, 1004.876, 0.0]",99.0,0.8,40.22,210,0,203,0,41.42,99.0,38.48,0.0,1.740000000000002,66.35,38.48,32.650000000000006,1.740000000000002,67.322,36.82,31.677999999999997,3.3999999999999986,99.0,36.82,0.0,3.3999999999999986,99.0,35.02,0.0,5.199999999999996
5970,scene-0039,1532400517298013,1532400517636581,53e005e24d204f0c95a6c2e9182c6a8b,f15da4fdc5e941b2a958c13cef74011e,"[334.525, 1004.876, 0.0]","[309.047, 944.847, 0.767]",65.217,0.8,40.22,210,0,203,0,41.42,99.0,40.22,-33.783,0.0,99.0,38.48,-33.783,1.740000000000002,66.35,38.48,-1.1329999999999956,1.740000000000002,67.322,36.82,-2.105000000000004,3.3999999999999986,99.0,36.82,-33.783,3.3999999999999986
5972,scene-0039,1532400517798440,1532400518136601,vehicle_info,29560e3766b241d281b8b85cdcd790e8,"[332.287, 999.598, 0.0]","[332.287, 999.598, 0.0]",99.0,-1.1,41.42,203,0,200,0,42.23,65.217,40.22,33.783,1.2000000000000028,99.0,40.22,0.0,1.2000000000000028,99.0,38.48,0.0,2.940000000000005,66.35,38.48,32.650000000000006,2.940000000000005,67.322,36.82,31.677999999999997,4.600000000000001
5973,scene-0039,1532400517798440,1532400518136601,53e005e24d204f0c95a6c2e9182c6a8b,558df24aed4b4199b5830b5b641bcd27,"[332.287, 999.598, 0.0]","[307.141, 940.498, 0.767]",64.232,-1.1,41.42,203,0,200,0,42.23,99.0,41.42,-34.768,0.0,65.217,40.22,-0.9849999999999994,1.2000000000000028,99.0,40.22,-34.768,1.2000000000000028,99.0,38.48,-34.768,2.940000000000005,66.35,38.48,-2.117999999999995,2.940000000000005
5975,scene-0039,1532400518298875,1532400518636531,vehicle_info,17dd14b176364a539463dbe99d96918a,"[329.987, 994.183, 0.0]","[329.987, 994.183, 0.0]",99.0,-0.1,42.23,200,0,133,0,43.39,64.232,41.42,34.768,0.8099999999999952,99.0,41.42,0.0,0.8099999999999952,65.217,40.22,33.783,2.009999999999998,99.0,40.22,0.0,2.009999999999998,99.0,38.48,0.0,3.75
5976,scene-0039,1532400518298875,1532400518636531,53e005e24d204f0c95a6c2e9182c6a8b,69c0f15589e54e35b2ebe3e1c2404659,"[329.987, 994.183, 0.0]","[305.39, 936.505, 0.767]",62.708,-0.1,42.23,200,0,133,0,43.39,99.0,42.23,-36.292,0.0,64.232,41.42,-1.524000000000001,0.8099999999999952,99.0,41.42,-36.292,0.8099999999999952,65.217,40.22,-2.5090000000000003,2.009999999999998,99.0,40.22,-36.292,2.009999999999998
5977,scene-0039,1532400518798744,1532400519136485,53e005e24d204f0c95a6c2e9182c6a8b,e9fc5ac278f04d53a574369eb32a4fcf,"[327.66, 988.718, 0.0]","[303.899, 932.397, 0.867]",61.13399999999999,-0.1,43.39,133,0,114,0,43.73,62.708,42.23,-1.5740000000000052,1.1600000000000037,99.0,42.23,-37.86600000000001,1.1600000000000037,64.232,41.42,-3.098000000000006,1.9699999999999989,99.0,41.42,-37.86600000000001,1.9699999999999989,65.217,40.22,-4.0830000000000055,3.1700000000000017
5979,scene-0039,1532400518798744,1532400519136485,vehicle_info,9397c89e75ff4f49882869f914d7ddd4,"[327.66, 988.718, 0.0]","[327.66, 988.718, 0.0]",99.0,-0.1,43.39,133,0,114,0,43.73,61.13399999999999,43.39,37.86600000000001,0.0,62.708,42.23,36.292,1.1600000000000037,99.0,42.23,0.0,1.1600000000000037,64.232,41.42,34.768,1.9699999999999989,99.0,41.42,0.0,1.9699999999999989
5980,scene-0039,1532400519298616,1532400519636445,vehicle_info,821df5bcd0744d7280b23e6284fb8396,"[325.245, 983.13, 0.0]","[325.245, 983.13, 0.0]",99.0,0.2,43.73,114,0,114,0,44.24,99.0,43.39,0.0,0.3399999999999963,61.13399999999999,43.39,37.86600000000001,0.3399999999999963,62.708,42.23,36.292,1.5,99.0,42.23,0.0,1.5,64.232,41.42,34.768,2.309999999999995
5981,scene-0039,1532400519298616,1532400519636445,53e005e24d204f0c95a6c2e9182c6a8b,2a2abe28297e48bf906fe2d75cecebcd,"[325.245, 983.13, 0.0]","[302.299, 928.338, 0.867]",59.409,0.2,43.73,114,0,114,0,44.24,99.0,43.73,-39.591,0.0,99.0,43.39,-39.591,0.3399999999999963,61.13399999999999,43.39,-1.7249999999999943,0.3399999999999963,62.708,42.23,-3.2989999999999995,1.5,99.0,42.23,-39.591,1.5
5983,scene-0039,1532400519698407,1532400520137093,53e005e24d204f0c95a6c2e9182c6a8b,637eccd9fbf340fd8819fe2f558dab3c,"[323.273, 978.565, 0.0]","[300.91, 924.61, 0.867]",58.412,1.1,44.24,114,0,114,0,44.39,59.409,43.73,-0.9969999999999999,0.5100000000000051,99.0,43.73,-40.588,0.5100000000000051,99.0,43.39,-40.588,0.8500000000000014,61.13399999999999,43.39,-2.721999999999994,0.8500000000000014,62.708,42.23,-4.295999999999999,2.010000000000005
5985,scene-0039,1532400519698407,1532400520137093,vehicle_info,14f665de1fa34d0a9d12838a5b77d687,"[323.273, 978.565, 0.0]","[323.273, 978.565, 0.0]",99.0,1.1,44.24,114,0,114,0,44.39,58.412,44.24,40.588,0.0,59.409,43.73,39.591,0.5100000000000051,99.0,43.73,0.0,0.5100000000000051,99.0,43.39,0.0,0.8500000000000014,61.13399999999999,43.39,37.86600000000001,0.8500000000000014
5986,scene-0039,1532400520197726,1532400520636335,53e005e24d204f0c95a6c2e9182c6a8b,76c88cc2d5964abbb001faf3020cee7a,"[320.796, 972.866, 0.0]","[299.12, 920.341, 0.867]",56.828,1.1,44.39,114,0,114,0,44.65,99.0,44.24,-42.172,0.14999999999999858,58.412,44.24,-1.583999999999996,0.14999999999999858,59.409,43.73,-2.580999999999996,0.6600000000000037,99.0,43.73,-42.172,0.6600000000000037,99.0,43.39,-42.172,1.0
5988,scene-0039,1532400520197726,1532400520636335,vehicle_info,3e2926beda084f788675fb82964d17b7,"[320.796, 972.866, 0.0]","[320.796, 972.866, 0.0]",99.0,1.1,44.39,114,0,114,0,44.65,56.828,44.39,42.172,0.0,99.0,44.24,0.0,0.14999999999999858,58.412,44.24,40.588,0.14999999999999858,59.409,43.73,39.591,0.6600000000000037,99.0,43.73,0.0,0.6600000000000037
5990,scene-0039,1532400520647842,1532400521136305,53e005e24d204f0c95a6c2e9182c6a8b,85ac88a7c43949d6bdb3a63dce40d5dd,"[318.568, 967.692, 0.0]","[297.486, 916.427, 0.817]",55.437,0.9,44.65,114,0,24,0,44.56,99.0,44.39,-43.563,0.259999999999998,56.828,44.39,-1.3910000000000053,0.259999999999998,99.0,44.24,-43.563,0.4099999999999966,58.412,44.24,-2.9750000000000014,0.4099999999999966,59.409,43.73,-3.9720000000000013,0.9200000000000017
5991,scene-0039,1532400520647842,1532400521136305,vehicle_info,3357eff74258482c87f90cf0749ee153,"[318.568, 967.692, 0.0]","[318.568, 967.692, 0.0]",99.0,0.9,44.65,114,0,24,0,44.56,55.437,44.65,43.563,0.0,99.0,44.39,0.0,0.259999999999998,56.828,44.39,42.172,0.259999999999998,99.0,44.24,0.0,0.4099999999999966,58.412,44.24,40.588,0.4099999999999966
5992,scene-0039,1532400521147729,1532400521636989,vehicle_info,23cd0004606a4127acc8505a8de5c282,"[316.078, 961.848, 0.0]","[316.078, 961.848, 0.0]",99.0,0.3,44.56,24,0,30,0,44.11,99.0,44.65,0.0,-0.0899999999999963,55.437,44.65,43.563,-0.0899999999999963,99.0,44.39,0.0,0.1700000000000017,56.828,44.39,42.172,0.1700000000000017,99.0,44.24,0.0,0.3200000000000003
5993,scene-0039,1532400521147729,1532400521636989,53e005e24d204f0c95a6c2e9182c6a8b,4f790d6bf0934939988387e14f091ab6,"[316.078, 961.848, 0.0]","[295.624, 911.993, 0.917]",53.896,0.3,44.56,24,0,30,0,44.11,99.0,44.56,-45.104,0.0,99.0,44.65,-45.104,-0.0899999999999963,55.437,44.65,-1.5409999999999968,-0.0899999999999963,99.0,44.39,-45.104,0.1700000000000017,56.828,44.39,-2.932000000000002,0.1700000000000017
5996,scene-0039,1532400521647601,1532400522136394,53e005e24d204f0c95a6c2e9182c6a8b,3a351577aa4444c8b934c4b98bd6ab68,"[313.65, 956.06, 0.0]","[293.823, 907.396, 0.867]",52.555,0.2,44.11,30,0,34,0,43.51,53.896,44.56,-1.341000000000001,-0.45000000000000284,99.0,44.56,-46.445,-0.45000000000000284,99.0,44.65,-46.445,-0.5399999999999991,55.437,44.65,-2.881999999999998,-0.5399999999999991,99.0,44.39,-46.445,-0.28000000000000114
5997,scene-0039,1532400521647601,1532400522136394,vehicle_info,c261faeb1eb0442e98d78100827ede0b,"[313.65, 956.06, 0.0]","[313.65, 956.06, 0.0]",99.0,0.2,44.11,30,0,34,0,43.51,52.555,44.11,46.445,0.0,53.896,44.56,45.104,-0.45000000000000284,99.0,44.56,0.0,-0.45000000000000284,99.0,44.65,0.0,-0.5399999999999991,55.437,44.65,43.563,-0.5399999999999991
5999,scene-0039,1532400522147495,1532400522636339,vehicle_info,ffb196e9479445ffb0de654fe62200f4,"[311.271, 950.306, 0.0]","[311.271, 950.306, 0.0]",99.0,0.6,43.51,34,0,34,0,42.85,99.0,44.11,0.0,-0.6000000000000014,52.555,44.11,46.445,-0.6000000000000014,53.896,44.56,45.104,-1.0500000000000043,99.0,44.56,0.0,-1.0500000000000043,99.0,44.65,0.0,-1.1400000000000006
6000,scene-0039,1532400522147495,1532400522636339,53e005e24d204f0c95a6c2e9182c6a8b,13964428c00c4e60bd4f10e732f55bf6,"[311.271, 950.306, 0.0]","[292.074, 902.779, 0.917]",51.266000000000005,0.6,43.51,34,0,34,0,42.85,99.0,43.51,-47.733999999999995,0.0,99.0,44.11,-47.733999999999995,-0.6000000000000014,52.555,44.11,-1.2889999999999944,-0.6000000000000014,53.896,44.56,-2.6299999999999955,-1.0500000000000043,99.0,44.56,-47.733999999999995,-1.0500000000000043
6001,scene-0039,1532400522647357,1532400523136657,vehicle_info,3435cdd71e3d4e9185ae6b514ae7651c,"[308.987, 944.652, 0.0]","[308.987, 944.652, 0.0]",99.0,0.8,42.85,34,0,34,0,42.27,51.266000000000005,43.51,47.733999999999995,-0.6599999999999966,99.0,43.51,0.0,-0.6599999999999966,99.0,44.11,0.0,-1.259999999999998,52.555,44.11,46.445,-1.259999999999998,53.896,44.56,45.104,-1.7100000000000009
6003,scene-0039,1532400522647357,1532400523136657,53e005e24d204f0c95a6c2e9182c6a8b,b56dd70d730b44b4bbb8fecef6176281,"[308.987, 944.652, 0.0]","[290.326, 898.161, 0.967]",50.106,0.8,42.85,34,0,34,0,42.27,99.0,42.85,-48.894,0.0,51.266000000000005,43.51,-1.1600000000000037,-0.6599999999999966,99.0,43.51,-48.894,-0.6599999999999966,99.0,44.11,-48.894,-1.259999999999998,52.555,44.11,-2.448999999999998,-1.259999999999998
6004,scene-0039,1532400523147217,1532400523636801,vehicle_info,b024c29991134caf93eec0576496374b,"[306.726, 939.035, 0.0]","[306.726, 939.035, 0.0]",99.0,-0.5,42.27,34,0,34,0,41.67,50.106,42.85,48.894,-0.5799999999999983,99.0,42.85,0.0,-0.5799999999999983,51.266000000000005,43.51,47.733999999999995,-1.2399999999999949,99.0,43.51,0.0,-1.2399999999999949,99.0,44.11,0.0,-1.8399999999999963
6005,scene-0039,1532400523147217,1532400523636801,53e005e24d204f0c95a6c2e9182c6a8b,b8101c0c52a0446bbab6752ff6a57ec6,"[306.726, 939.035, 0.0]","[288.496, 893.426, 0.967]",49.126999999999995,-0.5,42.27,34,0,34,0,41.67,99.0,42.27,-49.873000000000005,0.0,50.106,42.85,-0.9790000000000063,-0.5799999999999983,99.0,42.85,-49.873000000000005,-0.5799999999999983,51.266000000000005,43.51,-2.13900000000001,-1.2399999999999949,99.0,43.51,-49.873000000000005,-1.2399999999999949
6008,scene-0039,1532400523647116,1532400524137092,vehicle_info,edc5f9bd039342cb9403a18d2cee773d,"[304.485, 933.382, 0.0]","[304.485, 933.382, 0.0]",99.0,0.2,41.67,34,0,34,0,41.05,49.126999999999995,42.27,49.873000000000005,-0.6000000000000014,99.0,42.27,0.0,-0.6000000000000014,50.106,42.85,48.894,-1.1799999999999997,99.0,42.85,0.0,-1.1799999999999997,51.266000000000005,43.51,47.733999999999995,-1.8399999999999963
6010,scene-0039,1532400523647116,1532400524137092,53e005e24d204f0c95a6c2e9182c6a8b,994ae2b1cd8f413398c3bdcf86d47d24,"[304.485, 933.382, 0.0]","[286.84, 888.554, 1.017]",48.18600000000001,0.2,41.67,34,0,34,0,41.05,99.0,41.67,-50.81399999999999,0.0,49.126999999999995,42.27,-0.9409999999999883,-0.6000000000000014,99.0,42.27,-50.81399999999999,-0.6000000000000014,50.106,42.85,-1.9199999999999946,-1.1799999999999997,99.0,42.85,-50.81399999999999,-1.1799999999999997
6012,scene-0039,1532400524197316,1532400524636277,53e005e24d204f0c95a6c2e9182c6a8b,7d1e76c96ad84b29bfa6214ca469cf41,"[302.084, 927.34, 0.0]","[284.992, 883.312, 0.967]",47.239,0.4,41.05,34,0,37,0,40.5,48.18600000000001,41.67,-0.9470000000000098,-0.6200000000000045,99.0,41.67,-51.761,-0.6200000000000045,49.126999999999995,42.27,-1.8879999999999981,-1.220000000000006,99.0,42.27,-51.761,-1.220000000000006,50.106,42.85,-2.8670000000000044,-1.8000000000000043
6013,scene-0039,1532400524197316,1532400524636277,vehicle_info,96dbf7debf4f42589d08185c32c3d67b,"[302.084, 927.34, 0.0]","[302.084, 927.34, 0.0]",99.0,0.4,41.05,34,0,37,0,40.5,47.239,41.05,51.761,0.0,48.18600000000001,41.67,50.81399999999999,-0.6200000000000045,99.0,41.67,0.0,-0.6200000000000045,49.126999999999995,42.27,49.873000000000005,-1.220000000000006,99.0,42.27,0.0,-1.220000000000006
6015,scene-0039,1532400524696620,1532400525136603,53e005e24d204f0c95a6c2e9182c6a8b,41eb860d16a14d4883783d5727828aa7,"[299.933, 921.885, 0.0]","[283.522, 878.391, 1.017]",46.498000000000005,0.5,40.5,37,0,37,0,39.98,99.0,41.05,-52.501999999999995,-0.5499999999999972,47.239,41.05,-0.7409999999999926,-0.5499999999999972,48.18600000000001,41.67,-1.6880000000000024,-1.1700000000000017,99.0,41.67,-52.501999999999995,-1.1700000000000017,49.126999999999995,42.27,-2.6289999999999907,-1.7700000000000031
6016,scene-0039,1532400524696620,1532400525136603,vehicle_info,eb0676ccc9bd45149ae65119cb8d5e7b,"[299.933, 921.885, 0.0]","[299.933, 921.885, 0.0]",99.0,0.5,40.5,37,0,37,0,39.98,46.498000000000005,40.5,52.501999999999995,0.0,99.0,41.05,0.0,-0.5499999999999972,47.239,41.05,51.761,-0.5499999999999972,48.18600000000001,41.67,50.81399999999999,-1.1700000000000017,99.0,41.67,0.0,-1.1700000000000017
6018,scene-0039,1532400525197041,1532400525636226,53e005e24d204f0c95a6c2e9182c6a8b,5ab6f04b0b2c4b9eb27255a3b418dab4,"[297.818, 916.543, 0.0]","[282.082, 873.451, 1.017]",45.886,0.6,39.98,37,0,0,0,39.34,99.0,40.5,-53.114,-0.5200000000000031,46.498000000000005,40.5,-0.6120000000000019,-0.5200000000000031,99.0,41.05,-53.114,-1.0700000000000003,47.239,41.05,-1.3529999999999944,-1.0700000000000003,48.18600000000001,41.67,-2.3000000000000043,-1.6900000000000048
6019,scene-0039,1532400525197041,1532400525636226,vehicle_info,c040a969ea194be38ab9d25d97c9d9fc,"[297.818, 916.543, 0.0]","[297.818, 916.543, 0.0]",99.0,0.6,39.98,37,0,0,0,39.34,45.886,39.98,53.114,0.0,99.0,40.5,0.0,-0.5200000000000031,46.498000000000005,40.5,52.501999999999995,-0.5200000000000031,99.0,41.05,0.0,-1.0700000000000003,47.239,41.05,51.761,-1.0700000000000003
6025,scene-0039,1532400525697486,1532400526136692,53e005e24d204f0c95a6c2e9182c6a8b,417a9ff0835b47f69444ab6560e08018,"[295.712, 911.273, 0.0]","[280.641, 868.51, 0.967]",45.351000000000006,0.6,39.34,0,0,0,0,38.61,99.0,39.98,-53.648999999999994,-0.6399999999999935,45.886,39.98,-0.5349999999999966,-0.6399999999999935,99.0,40.5,-53.648999999999994,-1.1599999999999966,46.498000000000005,40.5,-1.1469999999999985,-1.1599999999999966,99.0,41.05,-53.648999999999994,-1.7099999999999937
