,scene,timestamp,utime,inst_token,ann_token,ego_pos,object_pos,distance,steering,ego_speed,throttle,brake,future_throttle,future_brake,futur_speed,distance_1,ego_speed_1,d_diff_1,s_diff_1,distance_2,ego_speed_2,d_diff_2,s_diff_2,distance_3,ego_speed_3,d_diff_3,s_diff_3,distance_4,ego_speed_4,d_diff_4,s_diff_4,distance_5,ego_speed_5,d_diff_5,s_diff_5
22973,scene-0194,1533107753947463,1533107754414599,ed77c0e17186414c97aa3bf4ea3ea162,cc2df6e96e6d4149a40ea954bfce6f44,"[525.571, 1426.86, 0.0]","[515.902, 1396.026, 0.337]",32.316,-7.0,20.98,57,0,47,0,21.0,31.563000000000002,21.15,0.7530000000000001,-0.16999999999999815,30.351,19.83,1.9650000000000034,1.1500000000000021,28.944000000000003,17.41,3.372,3.5700000000000003,27.879,15.58,4.437000000000001,5.4,26.781999999999996,15.16,5.534000000000006,5.82
22979,scene-0194,1533107754448439,1533107754914242,ed77c0e17186414c97aa3bf4ea3ea162,50a91a016eec45d9ba3a80be78f9c438,"[524.882, 1423.943, 0.0]","[514.459, 1392.574, 0.262]",33.056,-7.1,21.0,47,0,118,0,21.08,32.316,20.98,0.7399999999999949,0.019999999999999574,31.563000000000002,21.15,1.492999999999995,-0.14999999999999858,30.351,19.83,2.7049999999999983,1.1700000000000017,28.944000000000003,17.41,4.111999999999995,3.59,27.879,15.58,5.176999999999996,5.42
22992,scene-0194,1533107754899105,1533107755414592,ed77c0e17186414c97aa3bf4ea3ea162,c3456044765a469ea4acc0b72413bbd5,"[524.252, 1421.374, 0.0]","[513.177, 1389.54, 0.236]",33.705999999999996,-7.4,21.08,118,0,118,0,21.64,33.056,21.0,0.6499999999999986,0.0799999999999983,32.316,20.98,1.3899999999999935,0.09999999999999787,31.563000000000002,21.15,2.1429999999999936,-0.07000000000000028,30.351,19.83,3.354999999999997,1.25,28.944000000000003,17.41,4.761999999999993,3.669999999999998
22997,scene-0194,1533107755399024,1533107755914792,ed77c0e17186414c97aa3bf4ea3ea162,2b888870e2304379afbf0b121097715c,"[523.523, 1418.496, 0.0]","[512.101, 1386.856, 0.16]",33.639,-9.4,21.64,118,0,32,0,22.29,33.705999999999996,21.08,-0.06699999999999307,0.5600000000000023,33.056,21.0,0.5830000000000055,0.6400000000000006,32.316,20.98,1.3230000000000004,0.6600000000000001,31.563000000000002,21.15,2.0760000000000005,0.490000000000002,30.351,19.83,3.288000000000004,1.8100000000000023
23007,scene-0194,1533107755896645,1533107756414541,ed77c0e17186414c97aa3bf4ea3ea162,911220cfa35c4b3fa448bf5c08f0504b,"[522.76, 1415.637, 0.0]","[511.331, 1384.288, 0.135]",33.368,-12.0,22.29,32,0,0,0,22.39,33.639,21.64,-0.2710000000000008,0.6499999999999986,33.705999999999996,21.08,-0.33799999999999386,1.2100000000000009,33.056,21.0,0.3120000000000047,1.2899999999999991,32.316,20.98,1.0519999999999996,1.3099999999999987,31.563000000000002,21.15,1.8049999999999997,1.1400000000000006
23011,scene-0194,1533107756397072,1533107756914029,ed77c0e17186414c97aa3bf4ea3ea162,20d223f54b4a4282921443d03cb86706,"[521.924, 1412.662, 0.0]","[510.834, 1382.321, 0.134]",32.305,-12.6,22.39,0,0,0,1,21.84,33.368,22.29,-1.0630000000000024,0.10000000000000142,33.639,21.64,-1.3340000000000032,0.75,33.705999999999996,21.08,-1.4009999999999962,1.3100000000000023,33.056,21.0,-0.7509999999999977,1.3900000000000006,32.316,20.98,-0.011000000000002785,1.4100000000000001
23024,scene-0194,1533107756897496,1533107757413853,ed77c0e17186414c97aa3bf4ea3ea162,4ade326e3cac457099bb4334f09997d4,"[521.014, 1409.632, 0.0]","[510.566, 1380.651, 0.133]",30.807,-13.2,21.84,0,1,0,0,20.69,32.305,22.39,-1.498000000000001,-0.5500000000000007,33.368,22.29,-2.5610000000000035,-0.4499999999999993,33.639,21.64,-2.8320000000000043,0.1999999999999993,33.705999999999996,21.08,-2.8989999999999974,0.7600000000000016,33.056,21.0,-2.2489999999999988,0.8399999999999999
23025,scene-0194,1533107757397359,1533107757914464,ed77c0e17186414c97aa3bf4ea3ea162,043d42facf3b417d9eb7405003e56285,"[520.05, 1406.625, 0.0]","[510.393, 1379.52, 0.133]",28.774,-13.7,20.69,0,0,0,0,19.13,30.807,21.84,-2.0329999999999977,-1.1499999999999986,32.305,22.39,-3.530999999999999,-1.6999999999999993,33.368,22.29,-4.594000000000001,-1.5999999999999979,33.639,21.64,-4.865000000000002,-0.9499999999999993,33.705999999999996,21.08,-4.931999999999995,-0.389999999999997
23035,scene-0194,1533107757947571,1533107758414191,ed77c0e17186414c97aa3bf4ea3ea162,015f648a9fec493797b2734cdc9d3fde,"[518.988, 1403.481, 0.0]","[510.326, 1378.717, 0.182]",26.236,-13.7,19.13,0,0,0,0,17.62,28.774,20.69,-2.5380000000000003,-1.5600000000000023,30.807,21.84,-4.570999999999998,-2.710000000000001,32.305,22.39,-6.068999999999999,-3.2600000000000016,33.368,22.29,-7.1320000000000014,-3.16,33.639,21.64,-7.403000000000002,-2.5100000000000016
23047,scene-0194,1533107758448026,1533107758913998,ed77c0e17186414c97aa3bf4ea3ea162,6c2e6fb4c33f4849a1db1825f4ec69ea,"[518.03, 1400.815, 0.0]","[510.289, 1378.344, 0.231]",23.768,-13.3,17.62,0,0,0,0,15.97,26.236,19.13,-2.468,-1.509999999999998,28.774,20.69,-5.006,-3.0700000000000003,30.807,21.84,-7.038999999999998,-4.219999999999999,32.305,22.39,-8.536999999999999,-4.77,33.368,22.29,-9.600000000000001,-4.669999999999998
23052,scene-0194,1533107758947859,1533107759414304,ed77c0e17186414c97aa3bf4ea3ea162,6bc4d8edf0fc43de94002b0e1a365baa,"[517.126, 1398.436, 0.0]","[510.276, 1378.167, 0.306]",21.397,-8.1,15.97,0,0,0,0,14.55,23.768,17.62,-2.371000000000002,-1.6500000000000004,26.236,19.13,-4.839000000000002,-3.1599999999999984,28.774,20.69,-7.3770000000000024,-4.720000000000001,30.807,21.84,-9.41,-5.869999999999999,32.305,22.39,-10.908000000000001,-6.42
23058,scene-0194,1533107759447738,1533107759913960,ed77c0e17186414c97aa3bf4ea3ea162,2d86978abc9347ecaed32355e2eed92b,"[516.281, 1396.244, 0.0]","[510.291, 1377.987, 0.38]",19.219,-8.3,14.55,0,0,0,0,12.93,21.397,15.97,-2.1779999999999973,-1.42,23.768,17.62,-4.5489999999999995,-3.0700000000000003,26.236,19.13,-7.0169999999999995,-4.579999999999998,28.774,20.69,-9.555,-6.140000000000001,30.807,21.84,-11.587999999999997,-7.289999999999999
23065,scene-0194,1533107759948171,1533107760414146,ed77c0e17186414c97aa3bf4ea3ea162,6b9b0f745ac643ed8ebc1c803d538012,"[515.491, 1394.28, 0.0]","[510.225, 1377.815, 0.379]",17.291,-8.3,12.93,0,0,0,0,11.38,19.219,14.55,-1.9280000000000008,-1.620000000000001,21.397,15.97,-4.105999999999998,-3.040000000000001,23.768,17.62,-6.477,-4.690000000000001,26.236,19.13,-8.945,-6.199999999999999,28.774,20.69,-11.483,-7.760000000000002
23072,scene-0194,1533107760448079,1533107760914551,ed77c0e17186414c97aa3bf4ea3ea162,736287a4799c4a9bbab82d922b14039f,"[514.777, 1392.526, 0.0]","[510.256, 1377.409, 0.479]",15.786,-8.0,11.38,0,0,0,1,10.05,17.291,12.93,-1.5050000000000008,-1.549999999999999,19.219,14.55,-3.4330000000000016,-3.17,21.397,15.97,-5.610999999999999,-4.59,23.768,17.62,-7.982000000000001,-6.24,26.236,19.13,-10.450000000000001,-7.749999999999998
23083,scene-0194,1533107760947949,1533107761413970,ed77c0e17186414c97aa3bf4ea3ea162,38b1eba8fb644fd2bf7019efd5f6f0b1,"[514.145, 1391.009, 0.0]","[510.214, 1376.999, 0.472]",14.559000000000001,-7.6,10.05,0,1,0,5,8.75,15.786,11.38,-1.2269999999999985,-1.33,17.291,12.93,-2.7319999999999993,-2.879999999999999,19.219,14.55,-4.66,-4.5,21.397,15.97,-6.837999999999997,-5.92,23.768,17.62,-9.209,-7.57
23090,scene-0194,1533107761447798,1533107761913821,ed77c0e17186414c97aa3bf4ea3ea162,c0dae81657d14522a2818cddeb93b445,"[513.569, 1389.644, 0.0]","[510.199, 1376.587, 0.516]",13.495,-3.4,8.75,0,5,0,8,7.25,14.559000000000001,10.05,-1.0640000000000018,-1.3000000000000007,15.786,11.38,-2.2910000000000004,-2.630000000000001,17.291,12.93,-3.796000000000001,-4.18,19.219,14.55,-5.724000000000002,-5.800000000000001,21.397,15.97,-7.901999999999999,-7.220000000000001
23092,scene-0194,1533107761946565,1533107762414147,ed77c0e17186414c97aa3bf4ea3ea162,e8f194438e534f1795aee882bde3597a,"[513.077, 1388.486, 0.0]","[510.2, 1376.149, 0.567]",12.681,16.5,7.25,0,8,0,5,6.23,13.495,8.75,-0.8140000000000001,-1.5,14.559000000000001,10.05,-1.878000000000002,-2.8000000000000007,15.786,11.38,-3.1050000000000004,-4.130000000000001,17.291,12.93,-4.610000000000001,-5.68,19.219,14.55,-6.538000000000002,-7.300000000000001
23099,scene-0194,1533107762446448,1533107762914211,ed77c0e17186414c97aa3bf4ea3ea162,1cd77ff6d2944ff0ac8e6b80a8b0b0e3,"[512.636, 1387.461, 0.0]","[510.246, 1375.703, 0.598]",12.014000000000001,54.1,6.23,0,5,0,6,5.62,12.681,7.25,-0.666999999999998,-1.0199999999999996,13.495,8.75,-1.480999999999998,-2.5199999999999996,14.559000000000001,10.05,-2.545,-3.8200000000000003,15.786,11.38,-3.7719999999999985,-5.15,17.291,12.93,-5.276999999999999,-6.699999999999999
23106,scene-0194,1533107762946873,1533107763414446,ed77c0e17186414c97aa3bf4ea3ea162,ec0223e3c98b452f98e4d12ca94adf2f,"[512.306, 1386.668, 0.0]","[510.309, 1375.519, 0.625]",11.344000000000001,87.6,5.62,0,6,0,7,4.6,12.014000000000001,6.23,-0.6699999999999999,-0.6100000000000003,12.681,7.25,-1.336999999999998,-1.63,13.495,8.75,-2.150999999999998,-3.13,14.559000000000001,10.05,-3.215,-4.430000000000001,15.786,11.38,-4.441999999999998,-5.760000000000001
23115,scene-0194,1533107763447304,1533107763914179,ed77c0e17186414c97aa3bf4ea3ea162,62ca59cd120d402992099668fb98744f,"[512.007, 1385.906, 0.0]","[510.332, 1375.151, 0.625]",10.902999999999999,118.9,4.6,0,7,0,3,3.64,11.344000000000001,5.62,-0.4410000000000025,-1.0200000000000005,12.014000000000001,6.23,-1.1110000000000024,-1.6300000000000008,12.681,7.25,-1.7780000000000005,-2.6500000000000004,13.495,8.75,-2.5920000000000005,-4.15,14.559000000000001,10.05,-3.6560000000000024,-5.450000000000001
23120,scene-0194,1533107763946631,1533107764414188,ed77c0e17186414c97aa3bf4ea3ea162,e477bc7b54c4444b90c8051926995205,"[511.767, 1385.23, 0.0]","[510.4, 1374.499, 0.625]",10.835999999999999,133.5,3.64,0,3,0,1,3.45,10.902999999999999,4.6,-0.06700000000000017,-0.9599999999999995,11.344000000000001,5.62,-0.5080000000000027,-1.98,12.014000000000001,6.23,-1.1780000000000026,-2.5900000000000003,12.681,7.25,-1.8450000000000006,-3.61,13.495,8.75,-2.6590000000000007,-5.109999999999999
23125,scene-0194,1533107764447062,1533107764914379,ed77c0e17186414c97aa3bf4ea3ea162,3eeb4b207a4e4e70b1de65a48f2f94bd,"[511.615, 1384.749, 0.0]","[510.484, 1373.639, 0.691]",11.189,131.1,3.45,0,1,0,0,3.77,10.835999999999999,3.64,0.35300000000000153,-0.18999999999999995,10.902999999999999,4.6,0.28600000000000136,-1.1499999999999995,11.344000000000001,5.62,-0.15500000000000114,-2.17,12.014000000000001,6.23,-0.8250000000000011,-2.7800000000000002,12.681,7.25,-1.491999999999999,-3.8
23129,scene-0194,1533107764947502,1533107765413817,ed77c0e17186414c97aa3bf4ea3ea162,c6bd1fb6634f4275ae82a6ed59c05cfd,"[511.5, 1384.338, 0.0]","[510.918, 1372.333, 0.625]",12.035,128.5,3.77,0,0,0,0,4.14,11.189,3.45,0.8460000000000001,0.31999999999999984,10.835999999999999,3.64,1.1990000000000016,0.1299999999999999,10.902999999999999,4.6,1.1320000000000014,-0.8299999999999996,11.344000000000001,5.62,0.690999999999999,-1.85,12.014000000000001,6.23,0.02099999999999902,-2.4600000000000004
23131,scene-0194,1533107765446258,1533107765914550,ed77c0e17186414c97aa3bf4ea3ea162,8288931e20af40abbdd0b640c15549de,"[511.378, 1383.865, 0.0]","[511.66, 1371.039, 0.619]",12.844000000000001,155.1,4.14,0,0,0,1,4.51,12.035,3.77,0.809000000000001,0.36999999999999966,11.189,3.45,1.6550000000000011,0.6899999999999995,10.835999999999999,3.64,2.0080000000000027,0.49999999999999956,10.902999999999999,4.6,1.9410000000000025,-0.45999999999999996,11.344000000000001,5.62,1.5,-1.4800000000000004
23136,scene-0194,1533107765945593,1533107766414180,ed77c0e17186414c97aa3bf4ea3ea162,6d59ca191ce24cd78ec17eb8509e90b1,"[511.261, 1383.34, 0.0]","[512.868, 1369.364, 0.542]",14.078,151.8,4.51,0,1,0,5,4.4,12.844000000000001,4.14,1.2339999999999982,0.3700000000000001,12.035,3.77,2.0429999999999993,0.7399999999999998,11.189,3.45,2.8889999999999993,1.0599999999999996,10.835999999999999,3.64,3.242000000000001,0.8699999999999997,10.902999999999999,4.6,3.1750000000000007,-0.08999999999999986
23140,scene-0194,1533107766445456,1533107766914652,ed77c0e17186414c97aa3bf4ea3ea162,b170c7c206a84e159d81ad617b67991f,"[511.155, 1382.754, 0.0]","[514.568, 1367.75, 0.447]",15.394,143.8,4.4,0,5,0,12,3.49,14.078,4.51,1.3160000000000007,-0.10999999999999943,12.844000000000001,4.14,2.549999999999999,0.2600000000000007,12.035,3.77,3.359,0.6300000000000003,11.189,3.45,4.205,0.9500000000000002,10.835999999999999,3.64,4.558000000000002,0.7600000000000002
23145,scene-0194,1533107766946438,1533107767413914,ed77c0e17186414c97aa3bf4ea3ea162,7118482a3e3640648babd8b3f51717aa,"[511.062, 1382.082, 0.0]","[516.528, 1366.427, 0.418]",16.587,143.6,3.49,0,12,0,13,1.69,15.394,4.4,1.1929999999999996,-0.9100000000000001,14.078,4.51,2.5090000000000003,-1.0199999999999996,12.844000000000001,4.14,3.7429999999999986,-0.6499999999999995,12.035,3.77,4.552,-0.2799999999999998,11.189,3.45,5.398,0.040000000000000036
23149,scene-0194,1533107767447413,1533107767914228,ed77c0e17186414c97aa3bf4ea3ea162,5c8ab1cd49b14c26a785bbf5fde2c373,"[511.004, 1381.514, 0.0]","[518.73, 1365.294, 0.405]",17.971,143.7,1.69,0,13,0,6,0.0,16.587,3.49,1.3840000000000003,-1.8000000000000003,15.394,4.4,2.577,-2.7100000000000004,14.078,4.51,3.8930000000000007,-2.82,12.844000000000001,4.14,5.126999999999999,-2.4499999999999997,12.035,3.77,5.936,-2.08
